Início de Coleta;Serviço 1;Embarcação 1;17-09-2014-19:12:52;samsung-SM-T211M;17/09/2014 19:12:52
17/09/2014 19:14:34;-26.16555528715253;-48.571467250585556;-4.261679;-8.130709;1.48440531,0
17/09/2014 19:14:39;-26.165881133638322;-48.57172599993646;-4.5777135;-9.739613;0.727837332,0
17/09/2014 19:14:39;-26.165881133638322;-48.57172599993646;-4.5777135;-9.739613;0.727837332,0
17/09/2014 19:14:39;-26.165881133638322;-48.57172599993646;-4.5777135;-9.739613;0.727837332,0
17/09/2014 19:14:39;-26.165881133638322;-48.57172599993646;-4.5777135;-9.739613;0.727837332,0
17/09/2014 19:14:44;-26.16622089408338;-48.57196404598653;-4.501099;-9.069236;0.746990932,4
17/09/2014 19:14:44;-26.16622089408338;-48.57196404598653;-4.501099;-9.069236;0.746990932,4
17/09/2014 19:14:44;-26.16622089408338;-48.57196404598653;-4.501099;-9.069236;0.746990932,4
17/09/2014 19:14:44;-26.16622089408338;-48.57196404598653;-4.501099;-9.069236;0.746990932,4
17/09/2014 19:14:49;-26.166536179371178;-48.57226721942425;-4.3957543;-7.441179;1.379060134,7
17/09/2014 19:14:49;-26.166536179371178;-48.57226721942425;-4.3957543;-7.441179;1.379060134,7
17/09/2014 19:14:49;-26.166536179371178;-48.57226721942425;-4.3957543;-7.441179;1.379060134,7
17/09/2014 19:14:49;-26.166536179371178;-48.57226721942425;-4.3957543;-7.441179;1.379060134,7
17/09/2014 19:14:54;-26.166867893189192;-48.57255019247532;-5.171476;-7.5848308;0.01915361432,4
17/09/2014 19:14:54;-26.166867893189192;-48.57255019247532;-5.171476;-7.5848308;0.01915361432,4
17/09/2014 19:14:54;-26.166867893189192;-48.57255019247532;-5.171476;-7.5848308;0.01915361432,4
17/09/2014 19:14:54;-26.166867893189192;-48.57255019247532;-5.171476;-7.5848308;0.01915361432,4
17/09/2014 19:14:59;-26.16717789787799;-48.572800643742085;-4.721366;-14.12579;-0.2202665529,5
17/09/2014 19:14:59;-26.16717789787799;-48.572800643742085;-4.721366;-14.12579;-0.2202665529,5
17/09/2014 19:14:59;-26.16717789787799;-48.572800643742085;-4.721366;-14.12579;-0.2202665529,5
17/09/2014 19:14:59;-26.16717789787799;-48.572800643742085;-4.721366;-14.12579;-0.2202665529,5
17/09/2014 19:15:04;-26.16743266582489;-48.57310574501753;-4.960786;-8.197746;0.737414130,4
17/09/2014 19:15:04;-26.16743266582489;-48.57310574501753;-4.960786;-8.197746;0.737414130,4
17/09/2014 19:15:04;-26.16743266582489;-48.57310574501753;-4.960786;-8.197746;0.737414130,4
17/09/2014 19:15:04;-26.16743266582489;-48.57310574501753;-4.960786;-8.197746;0.737414130,4
17/09/2014 19:15:09;-26.167705454863608;-48.57341554015875;-3.667917;-7.7093296;1.771709232,0
17/09/2014 19:15:09;-26.167705454863608;-48.57341554015875;-3.667917;-7.7093296;1.771709232,0
17/09/2014 19:15:09;-26.167705454863608;-48.57341554015875;-3.667917;-7.7093296;1.771709232,0
17/09/2014 19:15:09;-26.167705454863608;-48.57341554015875;-3.667917;-7.7093296;1.771709232,0
17/09/2014 19:15:14;-26.168006449006498;-48.5737494751811;-6.4068837;-7.517793;3.811569233,5
17/09/2014 19:15:14;-26.168006449006498;-48.5737494751811;-6.4068837;-7.517793;3.811569233,5
17/09/2014 19:15:14;-26.168006449006498;-48.5737494751811;-6.4068837;-7.517793;3.811569233,5
17/09/2014 19:15:14;-26.168006449006498;-48.5737494751811;-6.4068837;-7.517793;3.811569233,5
17/09/2014 19:15:19;-26.168306940235198;-48.57407854869962;-3.7253778;-9.404425;1.68551833,5
17/09/2014 19:15:19;-26.168306940235198;-48.57407854869962;-3.7253778;-9.404425;1.68551833,5
17/09/2014 19:15:19;-26.168306940235198;-48.57407854869962;-3.7253778;-9.404425;1.68551833,5
17/09/2014 19:15:19;-26.168306940235198;-48.57407854869962;-3.7253778;-9.404425;1.68551833,5
17/09/2014 19:15:24;-26.16861954331398;-48.57439085841179;-3.5434184;-7.8625584;1.580173135,1
17/09/2014 19:15:24;-26.16861954331398;-48.57439085841179;-3.5434184;-7.8625584;1.580173135,1
17/09/2014 19:15:24;-26.16861954331398;-48.57439085841179;-3.5434184;-7.8625584;1.580173135,1
17/09/2014 19:15:24;-26.16861954331398;-48.57439085841179;-3.5434184;-7.8625584;1.580173135,1
17/09/2014 19:15:29;-26.16888734512031;-48.57469788752496;-6.3685765;-5.889736;1.187524126,8
17/09/2014 19:15:29;-26.16888734512031;-48.57469788752496;-6.3685765;-5.889736;1.187524126,8
17/09/2014 19:15:29;-26.16888734512031;-48.57469788752496;-6.3685765;-5.889736;1.187524126,8
17/09/2014 19:15:29;-26.16888734512031;-48.57469788752496;-6.3685765;-5.889736;1.187524126,8
17/09/2014 19:15:34;-26.169025814160705;-48.574855383485556;-3.3997664;-9.404425;0.392649089,9
17/09/2014 19:15:34;-26.169025814160705;-48.574855383485556;-3.3997664;-9.404425;0.392649089,9
17/09/2014 19:15:34;-26.169025814160705;-48.574855383485556;-3.3997664;-9.404425;0.392649089,9
17/09/2014 19:15:34;-26.169025814160705;-48.574855383485556;-3.3997664;-9.404425;0.392649089,9
17/09/2014 19:15:39;-26.16912044584751;-48.57499192468822;-2.6431987;-9.682152;0.4501099315,8
17/09/2014 19:15:39;-26.16912044584751;-48.57499192468822;-2.6431987;-9.682152;0.4501099315,8
17/09/2014 19:15:39;-26.16912044584751;-48.57499192468822;-2.6431987;-9.682152;0.4501099315,8
17/09/2014 19:15:39;-26.16912044584751;-48.57499192468822;-2.6431987;-9.682152;0.4501099315,8
17/09/2014 19:15:44;-26.169198397547007;-48.575150007382035;-3.265691;-8.90643;2.32716411,7
17/09/2014 19:15:44;-26.169198397547007;-48.575150007382035;-3.265691;-8.90643;2.32716411,7
17/09/2014 19:15:44;-26.169198397547007;-48.575150007382035;-3.265691;-8.90643;2.32716411,7
17/09/2014 19:15:44;-26.169198397547007;-48.575150007382035;-3.265691;-8.90643;2.32716411,7
17/09/2014 19:15:49;-26.169300321489573;-48.57528403401375;-3.1028855;-9.299079;1.742978813,1
17/09/2014 19:15:49;-26.169300321489573;-48.57528403401375;-3.1028855;-9.299079;1.742978813,1
17/09/2014 19:15:49;-26.169300321489573;-48.57528403401375;-3.1028855;-9.299079;1.742978813,1
17/09/2014 19:15:49;-26.169300321489573;-48.57528403401375;-3.1028855;-9.299079;1.742978813,1
17/09/2014 19:15:54;-26.16941741667688;-48.57543616555631;-3.916914;-8.944737;1.407790516,0
17/09/2014 19:15:54;-26.16941741667688;-48.57543616555631;-3.916914;-8.944737;1.407790516,0
17/09/2014 19:15:54;-26.16941741667688;-48.57543616555631;-3.4380736;-9.011775;1.350329816,0
17/09/2014 19:15:54;-26.16941741667688;-48.57543616555631;-3.4380736;-9.011775;1.350329816,0
17/09/2014 19:15:59;-26.169483088888228;-48.575623920187354;-3.715801;-9.232041;0.526724412,4
17/09/2014 19:15:59;-26.169483088888228;-48.575623920187354;-3.715801;-9.232041;0.526724412,4
17/09/2014 19:15:59;-26.169483088888228;-48.575623920187354;-3.715801;-9.232041;0.526724412,4
17/09/2014 19:15:59;-26.169483088888228;-48.575623920187354;-3.715801;-9.232041;0.526724412,4
17/09/2014 19:16:04;-26.16956703364849;-48.575781248509884;-2.7485435;-9.605537;0.737414114,9
17/09/2014 19:16:04;-26.16956703364849;-48.575781248509884;-2.7485435;-9.605537;0.737414114,9
17/09/2014 19:16:04;-26.16956703364849;-48.575781248509884;-2.7485435;-9.605537;0.737414114,9
17/09/2014 19:16:04;-26.16956703364849;-48.575781248509884;-2.7485435;-9.605537;0.737414114,9
17/09/2014 19:16:09;-26.169635094702244;-48.5759686678648;-2.384625;-10.065224;3.160346314,2
17/09/2014 19:16:09;-26.169635094702244;-48.5759686678648;-2.384625;-10.065224;3.160346314,2
17/09/2014 19:16:09;-26.169635094702244;-48.5759686678648;-2.384625;-10.065224;3.160346314,2
17/09/2014 19:16:09;-26.169635094702244;-48.5759686678648;-2.384625;-10.065224;3.160346314,2
17/09/2014 19:16:14;-26.169646703638136;-48.57615776360035;-3.074155;-9.069236;-1.034295112,1
17/09/2014 19:16:14;-26.169646703638136;-48.57615776360035;-3.074155;-9.069236;-1.034295112,1
17/09/2014 19:16:14;-26.169646703638136;-48.57615776360035;-3.074155;-9.069236;-1.034295112,1
17/09/2014 19:16:14;-26.169646703638136;-48.57615776360035;-3.074155;-9.069236;-1.034295112,1
17/09/2014 19:16:19;-26.169724194332957;-48.576322216540575;-3.2369606;-9.385271;-0.574608415,5
17/09/2014 19:16:19;-26.169724194332957;-48.576322216540575;-3.2369606;-9.385271;-0.574608415,5
17/09/2014 19:16:19;-26.169724194332957;-48.576322216540575;-3.2369606;-9.385271;-0.574608415,5
17/09/2014 19:16:19;-26.169724194332957;-48.576322216540575;-3.2369606;-9.385271;-0.574608415,5
17/09/2014 19:16:24;-26.16980977356434;-48.57651290483773;-7.086837;-12.4785795;2.806004315,8
17/09/2014 19:16:24;-26.16980977356434;-48.57651290483773;-7.086837;-12.4785795;2.806004315,8
17/09/2014 19:16:24;-26.16980977356434;-48.57651290483773;-7.086837;-12.4785795;2.806004315,8
17/09/2014 19:16:24;-26.16980977356434;-48.57651290483773;-7.086837;-12.4785795;2.806004315,8
17/09/2014 19:16:29;-26.16990637499839;-48.57671683654189;-2.9113493;-9.461885;-0.3160346215,8
17/09/2014 19:16:29;-26.16990637499839;-48.57671683654189;-2.9113493;-9.461885;-0.3160346215,8
17/09/2014 19:16:29;-26.16990637499839;-48.57671683654189;-2.9113493;-9.461885;-0.3160346215,8
17/09/2014 19:16:29;-26.16990637499839;-48.57671683654189;-2.9113493;-9.461885;-0.3160346215,8
17/09/2014 19:16:34;-26.170008131302893;-48.57687902636826;-3.821146;-8.90643;-1.34075314,2
17/09/2014 19:16:34;-26.170008131302893;-48.57687902636826;-3.821146;-8.90643;-1.34075314,2
17/09/2014 19:16:34;-26.170008131302893;-48.57687902636826;-3.821146;-8.90643;-1.34075314,2
17/09/2014 19:16:34;-26.170008131302893;-48.57687902636826;-3.821146;-8.90643;-1.34075314,2
17/09/2014 19:16:39;-26.170074599795043;-48.57705454342067;-2.7964275;-9.500193;-0.7948749713,3
17/09/2014 19:16:39;-26.170074599795043;-48.57705454342067;-2.7964275;-9.500193;-0.7948749713,3
17/09/2014 19:16:39;-26.170074599795043;-48.57705454342067;-2.7964275;-9.500193;-0.7948749713,3
17/09/2014 19:16:39;-26.170074599795043;-48.57705454342067;-2.7964275;-9.500193;-0.7948749713,3
17/09/2014 19:16:44;-26.170137841254473;-48.57722092419863;-2.336741;-9.548077;-1.053448814,2
17/09/2014 19:16:44;-26.170137841254473;-48.57722092419863;-2.336741;-9.548077;-1.053448814,2
17/09/2014 19:16:44;-26.170137841254473;-48.57722092419863;-2.336741;-9.548077;-1.053448814,2
17/09/2014 19:16:44;-26.170137841254473;-48.57722092419863;-2.336741;-9.548077;-1.053448814,2
17/09/2014 19:16:49;-26.170226773247123;-48.5773915797472;-2.078167;-10.237606;1.704671613,9
17/09/2014 19:16:49;-26.170226773247123;-48.5773915797472;-2.078167;-10.237606;1.704671613,9
17/09/2014 19:16:49;-26.170226773247123;-48.5773915797472;-2.078167;-10.237606;1.704671613,9
17/09/2014 19:16:49;-26.170226773247123;-48.5773915797472;-2.078167;-10.237606;1.704671613,9
17/09/2014 19:16:54;-26.170319644734263;-48.57755586504936;-1.8195933;-9.126697;2.738966715,5
17/09/2014 19:16:54;-26.170319644734263;-48.57755586504936;-1.8195933;-9.126697;2.738966715,5
17/09/2014 19:16:54;-26.170319644734263;-48.57755586504936;-1.8195933;-9.126697;2.738966715,5
17/09/2014 19:16:54;-26.170319644734263;-48.57755586504936;-1.8195933;-9.126697;2.738966715,5
17/09/2014 19:16:59;-26.17042286787182;-48.577765161171556;-1.6950948;-8.973468;3.112462318,0
17/09/2014 19:16:59;-26.17042286787182;-48.577765161171556;-1.6950948;-8.973468;3.112462318,0
17/09/2014 19:16:59;-26.17042286787182;-48.577765161171556;-1.6950948;-8.973468;3.112462318,0
17/09/2014 19:16:59;-26.17042286787182;-48.577765161171556;-1.6950948;-8.973468;3.112462318,0
17/09/2014 19:17:04;-26.1704809544608;-48.57799390330911;3.4380736;-2.4420857;8.92558417,1
17/09/2014 19:17:04;-26.1704809544608;-48.57799390330911;3.4380736;-2.4420857;8.92558417,1
17/09/2014 19:17:04;-26.1704809544608;-48.57799390330911;3.4380736;-2.4420857;8.92558417,1
17/09/2014 19:17:04;-26.1704809544608;-48.57799390330911;3.4380736;-2.4420857;8.92558417,1
17/09/2014 19:17:09;-26.170491222292185;-48.57831442728639;2.5474305;-4.6160207;8.705317519,4
17/09/2014 19:17:09;-26.170491222292185;-48.57831442728639;2.5474305;-4.6160207;8.705317519,4
17/09/2014 19:17:09;-26.170491222292185;-48.57831442728639;2.5474305;-4.6160207;8.705317519,4
17/09/2014 19:17:09;-26.170491222292185;-48.57831442728639;2.5474305;-4.6160207;8.705317519,4
17/09/2014 19:17:14;-26.170520978048444;-48.578505450859666;2.834735;-3.6487634;8.216913,5
17/09/2014 19:17:14;-26.170520978048444;-48.578505450859666;2.834735;-3.6487634;8.216913,5
17/09/2014 19:17:14;-26.170520978048444;-48.578505450859666;2.834735;-3.6487634;8.216913,5
17/09/2014 19:17:14;-26.170520978048444;-48.578505450859666;2.834735;-3.6487634;8.216913,5
17/09/2014 19:17:19;-26.17055907379836;-48.57867719605565;1.2258313;-4.817134;8.57124214,4
17/09/2014 19:17:19;-26.17055907379836;-48.57867719605565;1.2258313;-4.817134;8.57124214,4
17/09/2014 19:17:19;-26.17055907379836;-48.57867719605565;1.2258313;-4.817134;8.57124214,4
17/09/2014 19:17:19;-26.17055907379836;-48.57867719605565;1.2258313;-4.817134;8.57124214,4
17/09/2014 19:17:24;-26.17059255950153;-48.57887961901724;1.8770541;-4.2425256;8.6382814,6
17/09/2014 19:17:24;-26.17059255950153;-48.57887961901724;1.8770541;-4.2425256;8.6382814,6
17/09/2014 19:17:24;-26.17059255950153;-48.57887961901724;1.8770541;-4.2425256;8.6382814,6
17/09/2014 19:17:24;-26.17059255950153;-48.57887961901724;1.8770541;-4.2425256;8.6382814,6
17/09/2014 19:17:29;-26.170652196742594;-48.579017920419574;2.5953147;-4.232949;8.609549511,5
17/09/2014 19:17:29;-26.170652196742594;-48.579017920419574;2.5953147;-4.232949;8.609549511,5
17/09/2014 19:17:29;-26.170652196742594;-48.579017920419574;2.5953147;-4.232949;8.609549511,5
17/09/2014 19:17:29;-26.170652196742594;-48.579017920419574;2.5953147;-4.232949;8.609549511,5
17/09/2014 19:17:34;-26.170723526738584;-48.5791842173785;1.0630256;-5.0757074;8.72447112,4
17/09/2014 19:17:34;-26.170723526738584;-48.5791842173785;1.0630256;-5.0757074;8.72447112,4
17/09/2014 19:17:34;-26.170723526738584;-48.5791842173785;1.0630256;-5.0757074;8.72447112,4
17/09/2014 19:17:34;-26.170723526738584;-48.5791842173785;1.0630256;-5.0757074;8.72447112,4
17/09/2014 19:17:39;-26.170743769034743;-48.57938278466463;2.4133554;-3.3135753;8.59039615,3
17/09/2014 19:17:39;-26.170743769034743;-48.57938278466463;2.4133554;-3.3135753;8.59039615,3
17/09/2014 19:17:39;-26.170743769034743;-48.57938278466463;2.4133554;-3.3135753;8.59039615,3
17/09/2014 19:17:39;-26.170743769034743;-48.57938278466463;2.4133554;-3.3135753;8.59039615,3
17/09/2014 19:17:44;-26.17072893306613;-48.579634577035904;2.2984335;-3.4093432;8.753201519,4
17/09/2014 19:17:44;-26.17072893306613;-48.579634577035904;2.2984335;-3.4093432;8.753201519,4
17/09/2014 19:17:44;-26.17072893306613;-48.579634577035904;2.2984335;-3.4093432;8.753201519,4
17/09/2014 19:17:44;-26.17072893306613;-48.579634577035904;2.2984335;-3.4093432;8.753201519,4
17/09/2014 19:17:49;-26.17070646956563;-48.57988025061786;2.3463178;-3.6296098;9.30865614,4
17/09/2014 19:17:49;-26.17070646956563;-48.57988025061786;2.3463178;-3.6296098;9.30865614,4
17/09/2014 19:17:49;-26.17070646956563;-48.57988025061786;2.3463178;-3.6296098;9.30865614,4
17/09/2014 19:17:49;-26.17070646956563;-48.57988025061786;2.3463178;-3.6296098;9.30865614,4
17/09/2014 19:17:54;-26.170807220041752;-48.579972786828876;2.3080103;-5.1906295;8.30309112,1
17/09/2014 19:17:54;-26.170807220041752;-48.579972786828876;2.3080103;-5.1906295;8.30309112,1
17/09/2014 19:17:54;-26.170807220041752;-48.579972786828876;2.3080103;-5.1906295;8.30309112,1
17/09/2014 19:17:54;-26.170807220041752;-48.579972786828876;2.3080103;-5.1906295;8.30309112,1
17/09/2014 19:17:59;-26.1709505924955;-48.58009331859648;-2.7389667;-9.595961;-0.0861912615,8
17/09/2014 19:17:59;-26.1709505924955;-48.58009331859648;-2.7389667;-9.595961;-0.0861912615,8
17/09/2014 19:17:59;-26.1709505924955;-48.58009331859648;-2.7389667;-9.595961;-0.0861912615,8
17/09/2014 19:17:59;-26.1709505924955;-48.58009331859648;-2.7389667;-9.595961;-0.0861912615,8
17/09/2014 19:18:04;-26.171096563339233;-48.580168252810836;3.6296098;-4.663905;7.92001911,9
17/09/2014 19:18:04;-26.171096563339233;-48.580168252810836;3.6296098;-4.663905;7.92001911,9
17/09/2014 19:18:04;-26.171096563339233;-48.580168252810836;3.6296098;-4.663905;7.92001911,9
17/09/2014 19:18:04;-26.171096563339233;-48.580168252810836;3.6296098;-4.663905;7.92001911,9
17/09/2014 19:18:09;-26.171269020996988;-48.580239498987794;3.4476504;-5.2863975;7.78594416,0
17/09/2014 19:18:09;-26.171269020996988;-48.580239498987794;3.4476504;-5.2863975;7.78594416,0
17/09/2014 19:18:09;-26.171269020996988;-48.580239498987794;3.4476504;-5.2863975;7.78594416,0
17/09/2014 19:18:09;-26.171269020996988;-48.580239498987794;3.4476504;-5.2863975;7.78594416,0
17/09/2014 19:18:14;-26.171476054005325;-48.58033111318946;3.169923;-4.7405195;7.77636717,5
17/09/2014 19:18:14;-26.171476054005325;-48.58033111318946;3.1028855;-4.951209;7.766790417,5
17/09/2014 19:18:14;-26.171476054005325;-48.58033111318946;3.1028855;-4.951209;7.766790417,5
17/09/2014 19:18:14;-26.171476054005325;-48.58033111318946;3.1028855;-4.951209;7.766790417,5
17/09/2014 19:18:19;-26.17168723605573;-48.58043680898845;2.183512;-5.90889;7.77636718,2
17/09/2014 19:18:19;-26.17168723605573;-48.58043680898845;2.183512;-5.90889;7.77636718,2
17/09/2014 19:18:19;-26.17168723605573;-48.58043680898845;2.183512;-5.90889;7.77636718,2
17/09/2014 19:18:19;-26.17168723605573;-48.58043680898845;2.183512;-5.90889;7.77636718,2
17/09/2014 19:18:24;-26.171849467791617;-48.580570416525006;-3.1603463;-9.5385;-0.3064578214,4
17/09/2014 19:18:24;-26.171849467791617;-48.580570416525006;-3.1603463;-9.5385;-0.3064578214,4
17/09/2014 19:18:24;-26.171849467791617;-48.580570416525006;-3.2848446;-9.557653;-0.277727414,4
