Início de Coleta;Serviço 1;Embarcação 1;16-09-2014-10:00:26;samsung-SM-T211M;16/09/2014 10:00:26
16/09/2014 10:02:45;-26.24228951521218;-48.65190804004669;-0.41180268;3.821146;12.65096236,5
16/09/2014 10:02:45;-26.24228951521218;-48.65190804004669;-0.41180268;3.821146;12.65096236,5
16/09/2014 10:02:49;-26.242229961790144;-48.65231095813215;-1.685518;4.012682;8.76277836,2
16/09/2014 10:02:50;-26.242219358682632;-48.65241263061762;-2.336741;4.55856;8.86812336,7
16/09/2014 10:02:50;-26.242219358682632;-48.65241263061762;-2.336741;4.55856;8.86812336,7
16/09/2014 10:02:54;-26.2421994516626;-48.65282401442528;-3.9743748;1.982399;11.47301536,7
16/09/2014 10:02:55;-26.242192452773452;-48.65292577072978;-0.80445176;2.5474305;7.316680436,7
16/09/2014 10:02:55;-26.242192452773452;-48.65292577072978;-0.20111294;3.217807;10.35252936,7
16/09/2014 10:02:59;-26.242146980948746;-48.653332041576505;0.22984336;2.5378537;9.05965936,7
16/09/2014 10:03:00;-26.242132354527712;-48.65343329496682;0.32561144;4.3382936;7.115567736,7
16/09/2014 10:03:00;-26.242132354527712;-48.65343329496682;-2.4420857;3.6966474;8.35097636,7
16/09/2014 10:03:04;-26.242089732550085;-48.653838308528066;-1.1204864;3.5817258;5.65989336,5
16/09/2014 10:03:05;-26.24207623768598;-48.65393863990903;0.5267244;3.2369606;6.74207236,5
16/09/2014 10:03:05;-26.24207623768598;-48.65393863990903;0.5267244;3.2369606;6.74207236,5
16/09/2014 10:03:09;-26.241988269612193;-48.65433359518647;-3.1028855;2.2601264;9.05008236,5
16/09/2014 10:03:10;-26.24196593184024;-48.65443476475775;-1.0534488;3.3423057;10.17056837,1
16/09/2014 10:03:10;-26.24196593184024;-48.65443476475775;-1.0534488;3.3423057;10.17056837,1
16/09/2014 10:03:14;-26.24187984969467;-48.65483743138611;0.9959879;3.169923;9.318233536,9
16/09/2014 10:03:15;-26.241857553832233;-48.65493751130998;-0.7278373;3.5051112;10.60152536,9
16/09/2014 10:03:15;-26.241857553832233;-48.65493751130998;-0.7278373;3.5051112;10.60152536,9
16/09/2014 10:03:19;-26.241768286563456;-48.65532735362649;-2.5091233;3.620033;9.10754334,9
16/09/2014 10:03:20;-26.241749469190836;-48.655427852645516;-1.2258313;1.6472107;10.05564736,2
16/09/2014 10:03:20;-26.241749469190836;-48.655427852645516;-1.2258313;1.6472107;10.05564736,2
16/09/2014 10:03:24;-26.241684299893677;-48.65582984872162;-1.043872;2.767697;7.939172736,2
16/09/2014 10:03:25;-26.241669254377484;-48.65593118593097;-2.6623523;3.514688;6.8378436,5
16/09/2014 10:03:25;-26.241669254377484;-48.65593118593097;-2.6623523;3.514688;6.8378436,5
16/09/2014 10:03:29;-26.24160911422223;-48.65633628331125;-2.528277;4.0797195;8.48505136,5
16/09/2014 10:03:30;-26.24159432016313;-48.656436363235116;-0.81402856;1.6663644;12.40196536,5
16/09/2014 10:03:30;-26.24159432016313;-48.656436363235116;-0.81402856;1.6663644;12.40196536,5
16/09/2014 10:03:34;-26.241525295190513;-48.65684020332992;-1.7717092;3.7253778;6.627150537,1
16/09/2014 10:03:35;-26.24150802846998;-48.65694246254861;-2.432509;4.0797195;5.9376237,1
16/09/2014 10:03:35;-26.24150802846998;-48.65694246254861;-2.432509;4.0797195;5.9376237,1
16/09/2014 10:03:39;-26.241446337662637;-48.657350074499846;-1.1779473;4.31914;6.521805336,7
16/09/2014 10:03:40;-26.24142718501389;-48.65745048969984;0.06703765;1.8291701;10.71644736,7
16/09/2014 10:03:40;-26.24142718501389;-48.65745048969984;0.06703765;1.8291701;10.71644736,7
16/09/2014 10:03:44;-26.241343282163143;-48.657848881557584;-1.6950948;1.6950948;7.87213536,9
16/09/2014 10:03:45;-26.241319309920073;-48.65794921293855;-2.7868507;3.2752678;7.096413636,9
16/09/2014 10:03:45;-26.241319309920073;-48.65794921293855;-2.7868507;3.2752678;7.096413636,9
16/09/2014 10:03:49;-26.241217302158475;-48.65834760479629;-2.231396;3.6296098;7.0772636,9
16/09/2014 10:03:50;-26.241192114539444;-48.658447265625;-2.566584;3.514688;6.406883736,9
16/09/2014 10:03:50;-26.241192114539444;-48.658447265625;-2.566584;3.514688;6.406883736,9
16/09/2014 10:03:54;-26.241093249991536;-48.65884490311146;-0.79487497;3.1316159;6.74207237,1
16/09/2014 10:03:55;-26.241067852824926;-48.65894523449242;-2.2984335;4.060566;9.45230937,3
16/09/2014 10:03:55;-26.241067852824926;-48.65894523449242;-2.2984335;4.060566;9.45230937,3
16/09/2014 10:03:59;-26.240971251390874;-48.659348571673036;-4.3957543;3.6487634;8.82981636,9
16/09/2014 10:04:00;-26.24094996135682;-48.659448735415936;-2.4516625;3.964798;6.16746436,9
16/09/2014 10:04:00;-26.24094996135682;-48.659448735415936;-2.4516625;3.964798;6.16746436,9
16/09/2014 10:04:04;-26.24086840543896;-48.659852324053645;-4.0222588;4.4244847;9.25119536,7
16/09/2014 10:04:05;-26.24084757640958;-48.65995357744396;-3.8115692;3.4284968;9.34696437,1
16/09/2014 10:04:05;-26.24084757640958;-48.65995357744396;-3.8115692;3.4284968;9.34696437,1
16/09/2014 10:04:09;-26.240761200897396;-48.66035297513008;-6.1004257;3.1794999;7.948749536,7
16/09/2014 10:04:10;-26.240738569758832;-48.66045464761555;-3.2848446;1.388637;10.05564737,1
16/09/2014 10:04:10;-26.240738569758832;-48.66045464761555;-3.2848446;1.388637;10.05564737,1
16/09/2014 10:04:14;-26.240645488724113;-48.660848597064614;-5.046977;2.27928;9.75876636,5
16/09/2014 10:04:15;-26.240619379095733;-48.66094515658915;-3.4093432;4.865018;7.182605336,2
16/09/2014 10:04:15;-26.240619379095733;-48.66094515658915;-3.4093432;4.865018;7.182605336,2
16/09/2014 10:04:19;-26.240513515658677;-48.66133441217244;-5.1140146;4.2521024;5.30555136,7
16/09/2014 10:04:20;-26.2404863582924;-48.66143373772502;-4.003105;2.6048915;7.268796436,9
16/09/2014 10:04:20;-26.2404863582924;-48.66143373772502;-4.003105;2.6048915;7.268796436,9
16/09/2014 10:04:24;-26.2403957080096;-48.66182995028794;-5.2480903;3.5913026;5.4875136,7
16/09/2014 10:04:25;-26.24037265777588;-48.661928940564394;-4.1276035;3.7924154;6.48349836,7
16/09/2014 10:04:25;-26.24037265777588;-48.661928940564394;-4.1276035;3.7924154;6.48349836,7
16/09/2014 10:04:29;-26.24027714598924;-48.66232850588858;-6.9719152;5.3725886;8.99262136,9
16/09/2014 10:04:30;-26.240254137665033;-48.6624260712415;-5.449203;2.327164;5.870582636,2
16/09/2014 10:04:30;-26.240254137665033;-48.6624260712415;-5.449203;2.327164;5.870582636,2
16/09/2014 10:04:34;-26.240157117135823;-48.6628198530525;-3.7732618;1.5993267;6.33984636,7
16/09/2014 10:04:35;-26.240132641978562;-48.66291968151927;-3.7828386;1.8866309;7.412448436,9
16/09/2014 10:04:35;-26.240132641978562;-48.66291968151927;-3.7828386;1.8866309;7.412448436,9
16/09/2014 10:04:39;-26.24004069250077;-48.663316229358315;-4.2425256;0.79487497;9.95030236,7
16/09/2014 10:04:40;-26.240019695833325;-48.66341572254896;-2.566584;1.4556746;8.140285536,7
16/09/2014 10:04:40;-26.240019695833325;-48.66341572254896;-2.566584;1.4556746;8.140285536,7
16/09/2014 10:04:44;-26.23993830755353;-48.66381545551121;-2.8634653;2.5474305;7.33583436,7
16/09/2014 10:04:45;-26.239918107166886;-48.66391587071121;-5.4204726;3.6391866;8.50420536,7
16/09/2014 10:04:45;-26.239918107166886;-48.66391587071121;-5.4204726;3.6391866;8.50420536,7
16/09/2014 10:04:49;-26.239827247336507;-48.664314430207014;-4.8745947;4.5394063;10.88882936,7
16/09/2014 10:04:50;-26.239802772179246;-48.66441333666444;-3.5338416;2.135628;9.95987936,7
16/09/2014 10:04:50;-26.239802772179246;-48.66441333666444;-3.5338416;2.135628;9.95987936,7
16/09/2014 10:04:54;-26.239696824923158;-48.66481030359864;-4.76925;2.777274;7.259219637,1
16/09/2014 10:04:55;-26.23967494815588;-48.66491147316992;-4.711789;4.510676;4.750096337,3
16/09/2014 10:04:55;-26.23967494815588;-48.66491147316992;-4.711789;4.510676;4.750096337,3
16/09/2014 10:04:59;-26.239618537947536;-48.66532134823501;-3.9456444;1.9536686;7.987056737,1
16/09/2014 10:05:00;-26.239607809111476;-48.665424697101116;-6.0238113;5.21936;7.766790437,1
16/09/2014 10:05:00;-26.239607809111476;-48.665424697101116;-6.0238113;5.21936;7.766790437,1
16/09/2014 10:05:04;-26.23957063537091;-48.66583683528006;-2.7581203;4.414908;4.91290237,1
16/09/2014 10:05:05;-26.23955931980163;-48.66593984887004;-3.9743748;3.9935284;8.89685337,1
16/09/2014 10:05:05;-26.23955931980163;-48.66593984887004;-3.9743748;3.9935284;8.89685337,1
16/09/2014 10:05:09;-26.239517368376255;-48.666351148858666;-3.1986535;4.7405195;6.761225736,9
16/09/2014 10:05:10;-26.239508148282766;-48.666453743353486;-7.07726;5.3247046;10.60152536,9
16/09/2014 10:05:10;-26.239508148282766;-48.666453743353486;-7.07726;5.3247046;10.60152536,9
16/09/2014 10:05:14;-26.239464478567243;-48.666861271485686;-5.602432;3.821146;6.722918536,7
16/09/2014 10:05:15;-26.23945144470781;-48.666963279247284;-5.1810527;1.7717092;10.20887636,9
16/09/2014 10:05:15;-26.23945144470781;-48.666963279247284;-5.1810527;1.7717092;10.20887636,9
16/09/2014 10:05:19;-26.239391891285777;-48.667372735217214;-5.755661;3.8402996;7.02937637,1
16/09/2014 10:05:20;-26.239377558231354;-48.667474910616875;-5.3438582;3.1411927;5.65031637,1
16/09/2014 10:05:20;-26.239377558231354;-48.667474910616875;-5.3438582;3.1411927;5.65031637,1
16/09/2014 10:05:24;-26.23933925293386;-48.667883947491646;-7.4603324;3.3327289;4.520252736,7
16/09/2014 10:05:25;-26.23933309223503;-48.66798587143421;-6.9144545;2.8443117;3.773261836,7
16/09/2014 10:05:25;-26.23933309223503;-48.66798587143421;-6.9144545;2.8443117;3.773261836,7
16/09/2014 10:05:29;-26.23930484522134;-48.66839264519513;-7.651869;2.0494366;7.757213636,5
16/09/2014 10:05:30;-26.239300318993628;-48.668494652956724;-5.4683566;2.566584;5.956773836,5
16/09/2014 10:05:30;-26.239300318993628;-48.668494652956724;-5.4683566;2.566584;5.956773836,5
16/09/2014 10:05:34;-26.239294577389956;-48.6689018458128;-7.2592196;2.0685902;5.324704636,5
16/09/2014 10:05:35;-26.239291056990623;-48.66900410503149;-7.3071036;2.0111294;5.525817436,5
16/09/2014 10:05:35;-26.239291056990623;-48.66900410503149;-7.3071036;2.0111294;5.525817436,5
16/09/2014 10:05:39;-26.239274544641376;-48.66941221989691;-7.0581064;2.5570073;6.89530136,5
16/09/2014 10:05:40;-26.239274544641376;-48.66951431147754;-7.086837;2.4133554;6.99106936,5
16/09/2014 10:05:40;-26.239274544641376;-48.66951431147754;-7.086837;2.4133554;6.99106936,5
16/09/2014 10:05:44;-26.239275340922177;-48.66992368362844;-6.579266;3.514688;5.238513536,5
16/09/2014 10:05:45;-26.23927492182702;-48.6700258590281;-8.169016;3.6104562;7.43160236,7
16/09/2014 10:05:45;-26.23927492182702;-48.6700258590281;-8.169016;3.6104562;7.43160236,7
16/09/2014 10:05:49;-26.239258786663413;-48.67043573409319;-5.506664;4.405331;4.17548836,7
16/09/2014 10:05:50;-26.23925224877894;-48.670537155121565;-6.291962;3.667917;6.1483136,5
16/09/2014 10:05:50;-26.23925224877894;-48.670537155121565;-6.291962;3.667917;6.1483136,5
16/09/2014 10:05:54;-26.239220858551562;-48.67094443179667;-5.5737014;3.4093432;5.89931336,5
16/09/2014 10:05:55;-26.239212728105485;-48.67104560136795;-6.349423;2.2697031;7.19218236,5
16/09/2014 10:05:55;-26.239212728105485;-48.67104560136795;-6.349423;2.2697031;7.19218236,5
16/09/2014 10:05:59;-26.23918385244906;-48.67144960910082;-6.1100025;3.1986535;7.220912536,2
16/09/2014 10:06:00;-26.23918041586876;-48.67155128158629;-7.3549876;3.9839516;6.311115736,5
16/09/2014 10:06:00;-26.23918041586876;-48.67155128158629;-7.3549876;3.9839516;6.311115736,5
16/09/2014 10:06:04;-26.2391773564741;-48.6719583068043;-7.441179;3.3327289;7.584830836,5
16/09/2014 10:06:05;-26.23917970340699;-48.67205956019461;-5.8322754;3.9073372;7.01979936,2
16/09/2014 10:06:05;-26.23917970340699;-48.67205956019461;-5.8322754;3.9073372;7.01979936,2
16/09/2014 10:06:09;-26.23918678611517;-48.67246516048908;-5.9663506;4.098873;6.569689336,2
16/09/2014 10:06:10;-26.239188965409994;-48.67256674915552;-8.034941;3.1316159;6.569689336,5
16/09/2014 10:06:10;-26.239188965409994;-48.67256674915552;-8.034941;3.1316159;6.569689336,5
16/09/2014 10:06:14;-26.23918678611517;-48.672973522916436;-5.2480903;3.7445314;6.636727336,5
16/09/2014 10:06:15;-26.23918406199664;-48.673075614497066;-7.469909;3.8019924;6.071695336,5
16/09/2014 10:06:15;-26.23918406199664;-48.673075614497066;-7.469909;3.8019924;6.071695336,5
16/09/2014 10:06:19;-26.239170650951564;-48.673481130972505;-6.2632318;3.074155;6.856993736,2
16/09/2014 10:06:20;-26.23916604090482;-48.6735815461725;-7.431602;3.8498764;6.3877336,0
16/09/2014 10:06:20;-26.23916604090482;-48.6735815461725;-6.7133417;3.2465374;6.675034536,0
16/09/2014 10:06:24;-26.23915158212185;-48.673985889181495;-6.3589997;2.8443117;7.0772636,0
16/09/2014 10:06:25;-26.23914793599397;-48.674086555838585;-7.1155677;2.873042;6.780379336,0
16/09/2014 10:06:25;-26.23914793599397;-48.674086555838585;-7.1155677;2.873042;6.780379336,0
16/09/2014 10:06:29;-26.23913821298629;-48.674491653218865;-5.8801594;4.414908;5.228936736,0
16/09/2014 10:06:30;-26.23913297429681;-48.67459206841886;-6.196194;4.0318356;5.4587836,0
16/09/2014 10:06:30;-26.23913297429681;-48.67459206841886;-6.196194;4.0318356;5.4587836,0
16/09/2014 10:06:34;-26.23909978196025;-48.67499087937176;-5.391742;4.6160207;4.22337236,0
16/09/2014 10:06:35;-26.239087586291134;-48.67509012110531;-7.6614456;3.2369606;6.828263335,8
16/09/2014 10:06:35;-26.239087586291134;-48.67509012110531;-7.6614456;3.2369606;6.828263335,8
16/09/2014 10:06:39;-26.239031217992306;-48.675486417487264;-7.0102224;3.7732618;5.200206336,0
16/09/2014 10:06:40;-26.239015166647732;-48.675585156306624;-7.0485296;4.1276035;5.40131935,8
16/09/2014 10:06:40;-26.239015166647732;-48.675585156306624;-7.0485296;4.1276035;5.40131935,8
16/09/2014 10:06:44;-26.23894941061735;-48.675980530679226;-10.477027;4.271256;5.276820736,0
16/09/2014 10:06:45;-26.238935831934214;-48.676080191507936;-6.588843;3.7732618;6.110002536,0
16/09/2014 10:06:45;-26.238935831934214;-48.676080191507936;-6.588843;3.7732618;6.110002536,0
16/09/2014 10:06:49;-26.238889102824032;-48.676480846479535;-7.6614456;2.920926;7.39329536,0
16/09/2014 10:06:50;-26.238880301825702;-48.67658126167953;-7.575254;2.777274;7.2879536,2
16/09/2014 10:06:50;-26.238880301825702;-48.67658126167953;-7.575254;2.777274;7.2879536,2
16/09/2014 10:06:54;-26.238850965164602;-48.676983676850796;-5.9663506;3.5817258;5.918466636,0
16/09/2014 10:06:55;-26.238850126974285;-48.677084343507886;-5.66947;4.0701427;4.80755736,0
16/09/2014 10:06:55;-26.238850126974285;-48.677084343507886;-5.66947;4.0701427;4.80755736,0
16/09/2014 10:06:59;-26.238871039822698;-48.6774826515466;-6.1100025;3.8402996;6.100425735,5
16/09/2014 10:07:00;-26.238876949064434;-48.67758164182305;-6.4643445;3.3901896;5.49708735,5
16/09/2014 10:07:00;-26.238876949064434;-48.67758164182305;-6.4643445;3.3901896;5.49708735,5
16/09/2014 10:07:04;-26.23890125658363;-48.67797668091953;-7.374141;2.930503;6.224924635,3
16/09/2014 10:07:05;-26.238908884115517;-48.67807458154857;-5.985504;4.357447;4.165910735,1
16/09/2014 10:07:05;-26.238908884115517;-48.67807458154857;-5.985504;4.357447;4.165910735,1
16/09/2014 10:07:09;-26.238938556052744;-48.678468530997634;-5.9280434;3.8402996;5.9088935,3
16/09/2014 10:07:10;-26.23894802760333;-48.678567269816995;-8.532935;3.4380736;6.426037335,5
16/09/2014 10:07:10;-26.23894802760333;-48.678567269816995;-8.532935;3.4380736;6.426037335,5
16/09/2014 10:07:14;-26.239014454185963;-48.67895987816155;-6.742072;2.4516625;6.8378435,8
16/09/2014 10:07:15;-26.239036456681788;-48.67905819788575;-6.0525417;2.9975405;7.048529635,8
16/09/2014 10:07:15;-26.239036456681788;-48.67905819788575;-6.0525417;2.9975405;7.048529635,8
16/09/2014 10:07:19;-26.239128364250064;-48.67944544181228;-6.531382;3.6966474;5.30555135,8
16/09/2014 10:07:20;-26.239149989560246;-48.679542588070035;-7.5944076;2.1452048;7.891288835,8
16/09/2014 10:07:20;-26.239149989560246;-48.679542588070035;-7.5944076;2.1452048;7.891288835,8
16/09/2014 10:07:24;-26.239245794713497;-48.679928155615926;-6.6079965;3.5242648;5.76523835,8
16/09/2014 10:07:25;-26.239270605146885;-48.68002463132143;-4.903325;3.016694;6.1483136,0
16/09/2014 10:07:25;-26.239270605146885;-48.68002463132143;-4.903325;3.016694;6.1483136,0
16/09/2014 10:07:29;-26.23936351854354;-48.68041422218084;-6.6750345;4.0892963;5.075707436,0
16/09/2014 10:07:30;-26.23938539531082;-48.68051237426698;-5.544971;2.777274;6.49307536,2
16/09/2014 10:07:30;-26.23938539531082;-48.68051237426698;-5.544971;2.777274;6.49307536,2
16/09/2014 10:07:34;-26.239469004794955;-48.68090665899217;-6.042965;2.815581;6.43561436,2
16/09/2014 10:07:35;-26.239489121362567;-48.681005481630564;-7.431602;2.9975405;5.9088936,2
16/09/2014 10:07:35;-26.239489121362567;-48.681005481630564;-7.431602;2.9975405;5.9088936,2
16/09/2014 10:07:39;-26.239573694765568;-48.681399431079626;-6.244078;2.3463178;6.89530136,2
16/09/2014 10:07:40;-26.239597122184932;-48.681496577337384;-5.9663506;1.4460979;7.69017636,0
16/09/2014 10:07:40;-26.239597122184932;-48.681496577337384;-5.9663506;1.4460979;7.69017636,0
16/09/2014 10:07:44;-26.239702105522156;-48.68188189342618;-10.266336;1.340753;8.92558436,0
16/09/2014 10:07:45;-26.239730855450034;-48.681977447122335;-7.07726;3.7828386;4.80755736,0
16/09/2014 10:07:45;-26.239730855450034;-48.681977447122335;-7.07726;3.7828386;4.80755736,0
16/09/2014 10:07:49;-26.239841748028994;-48.68236117064953;-6.7612257;3.9456444;5.037400235,8
16/09/2014 10:07:50;-26.239865846000612;-48.68245789781213;-8.255207;3.1794999;5.784391436,0
16/09/2014 10:07:50;-26.239865846000612;-48.68245789781213;-7.383718;2.4037786;6.65588136,0
16/09/2014 10:07:54;-26.23997170943767;-48.682841286063194;-7.1059904;3.2848446;5.238513535,8
16/09/2014 10:07:55;-26.24000527895987;-48.68293491192162;-7.0102224;3.5434184;5.477933436,0
16/09/2014 10:07:55;-26.24000527895987;-48.68293491192162;-7.0102224;3.5434184;5.477933436,0
